X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
3,86879	-76,440712	57,087101	4,04953	-75,32399	58,31881	4,024201	-91,598129	42,672356	3,896541	-75,360275	58,075649	2,210803	-100,036133	36,402477
3,876118	-76,495003	57,028976	4,04861	-75,32309	58,322941	4,336339	-92,74353	41,621407	3,90298	-75,395576	58,046055	2,206703	-100,040642	36,382431
3,864959	-76,562569	56,970108	4,050113	-75,329323	58,32761	4,724238	-94,26403	40,258976	3,901656	-75,441864	58,017517	2,209738	-100,045364	36,366776
3,872728	-76,614494	56,915562	4,049422	-75,330338	58,333878	5,107966	-96,323006	38,45409	3,911157	-75,472961	57,991993	2,205927	-100,047409	36,355179
3,861483	-76,676659	56,860527	4,052618	-75,335426	58,339443	5,624469	-98,54187	36,335377	3,907653	-75,511963	57,967426	2,206963	-100,051239	36,346684
3,869602	-76,72541	56,809917	4,051508	-75,333565	58,346348	6,17258	-100,724533	33,993225	3,91552	-75,535744	57,945972	2,203459	-100,051102	36,342709
3,858132	-76,780937	56,759281	4,058949	-75,335815	58,352993	6,75607	-102,561005	31,601191	3,914987	-75,57148	57,926258	2,2066	-100,051727	36,342243
3,868327	-76,826637	56,71447	4,061533	-75,331123	58,361736	7,245651	-103,82177	29,40192	3,919049	-75,5923	57,909958	2,203597	-100,049713	36,345188
3,866507	-76,91626	56,632439	4,069188	-75,331985	58,37109	7,438643	-104,522087	27,590267	3,91537	-75,621857	57,894688	2,205524	-100,049248	36,350658
3,854985	-76,958244	56,595287	4,070265	-75,324478	58,381775	7,249439	-104,932617	26,226656	3,918609	-75,635078	57,882732	2,202432	-100,045776	36,359127
3,865726	-76,993477	56,563194	4,073411	-75,322662	58,392593	7,002665	-105,24733	25,08688	3,914903	-75,658966	57,872837	2,206175	-100,043373	36,369926
3,860541	-77,033508	56,531143	4,073382	-75,312164	58,404743	6,696125	-105,368568	24,303772	3,92209	-75,668991	57,866661	2,20388	-100,038414	36,383053
3,881378	-77,075035	56,503368	4,081173	-75,309151	58,418072	6,298972	-105,254669	23,998564	3,919722	-75,688362	57,861588	2,205878	-100,035637	36,397087
3,895271	-77,133736	56,470978	4,081048	-75,301788	58,431702	5,951036	-105,117622	23,979639	3,925981	-75,691483	57,859772	2,202298	-100,029991	36,412796
3,907011	-77,170563	56,440971	4,087632	-75,299965	58,445164	5,676657	-104,952011	24,207546	3,921868	-75,706345	57,859676	2,20547	-100,025955	36,429291
3,924913	-77,245285	56,403214	4,085425	-75,290489	58,458691	5,448115	-104,79705	24,626783	3,927288	-75,708908	57,862606	2,202951	-100,019669	36,446682
3,935292	-77,285744	56,366451	4,0942	-75,289764	58,47142	5,240556	-104,607552	25,239481	3,91979	-75,723251	57,865559	2,204973	-100,016319	36,463333
3,947927	-77,359604	56,322357	4,092214	-75,284866	58,484379	5,024015	-104,449463	25,975639	3,918467	-75,727753	57,870159	2,20204	-100,010139	36,480579
3,958815	-77,404526	56,280342	4,086312	-75,295151	58,494816	4,761991	-104,257706	26,851723	3,906755	-75,74511	57,872513	2,205293	-100,006271	36,497074
3,96986	-77,483612	56,231056	4,07682	-75,299316	58,503258	4,45907	-104,096024	27,799664	3,905528	-75,752808	57,876568	2,203277	-100,000221	36,513432
3,980202	-77,53244	56,183167	4,069776	-75,311951	58,507839	4,111422	-103,890335	28,837139	3,8916	-75,772461	57,878178	2,205686	-99,997482	36,527946
3,986906	-77,611458	56,128349	4,07045	-75,331566	58,510212	3,742803	-103,675194	29,919279	3,891532	-75,776939	57,880817			
3,9969	-77,664009	56,075058	4,07982	-75,366173	58,506779	3,351141	-103,427368	31,039322	3,88016	-75,792999	57,881405			
4,002357	-77,743988	56,015247	4,088467	-75,394943	58,498371	2,926535	-103,185944	32,153011	3,881056	-75,80056	57,883438			
4,01332	-77,800003	55,958382	4,099441	-75,428246	58,484661	2,499151	-102,93058	33,254177	3,869668	-75,822128	57,882774			
4,017437	-77,88266	55,895893	4,103057	-75,464668	58,466305	2,065814	-102,683464	34,310398	3,872129	-75,828201	57,882828			
4,029184	-78,021011	55,771408	4,108077	-75,513252	58,441982	1,669758	-102,422157	35,324074	3,860979	-75,849281	57,880009			
4,039357	-78,079605	55,709549	4,112185	-75,558449	58,413456	1,32006	-102,156982	36,278465	3,864011	-75,858688	57,878212			
4,039679	-78,159142	55,642967	4,121184	-75,612473	58,379272	1,098329	-101,833733	37,205727	3,853081	-75,880737	57,874142			
4,05098	-78,218735	55,580807	4,126734	-75,663055	58,34127	1,030176	-101,443443	38,106682	3,85602	-75,887901	57,871117			
4,052904	-78,3004	55,514378	4,138173	-75,723602	58,298161	1,03098	-101,054642	38,921139	3,84633	-75,907249	57,866112			
4,06304	-78,358803	55,45216	4,146827	-75,77977	58,252445	0,989745	-100,769028	39,587208	3,852587	-75,915176	57,863178			
4,063454	-78,43911	55,385612	4,157418	-75,84948	58,202511	0,981549	-100,499115	40,140251	3,844524	-75,938499	57,858093			
4,073246	-78,496979	55,323254	4,164707	-75,911018	58,149773	0,922144	-100,328041	40,532825	3,848852	-75,947701	57,853828			
4,071459	-78,573509	55,257118	4,166804	-75,981346	58,093544	0,906602	-100,172539	40,807037	3,841827	-75,967834	57,847507			
4,082356	-78,630783	55,196625	4,167342	-76,045235	58,035442	0,898097	-100,047737	40,963642	3,849585	-75,975945	57,843094			
4,080637	-78,705917	55,133102	4,173021	-76,12101	57,975121	0,91924	-99,939941	41,024254	3,841655	-75,996819	57,837334			
4,095263	-78,768074	55,072723	4,177675	-76,187981	57,913647	0,977674	-99,828957	41,01012	3,847226	-76,006561	57,832714			
4,091299	-78,868721	55,002617	4,180062	-76,266304	57,849937	1,062096	-99,732651	40,92963	3,847645	-76,032593	57,825333			
4,101746	-78,936058	54,934692	4,183933	-76,33223	57,785912	1,135418	-99,681854	40,774693	3,86899	-76,059807	57,817364			
4,102338	-79,036461	54,858383	4,190083	-76,408981	57,721405	1,222661	-99,655838	40,56205	3,884797	-76,10347	57,803448			
4,115193	-79,110123	54,785461	4,195199	-76,476295	57,65786	1,294049	-99,666748	40,289413	3,902864	-76,131866	57,787457			
4,113016	-79,211708	54,705406	4,202347	-76,552475	57,593529	1,369462	-99,697655	39,973927	3,916487	-76,173424	57,766476			
4,125262	-79,28656	54,628891	4,206079	-76,616714	57,530655	1,435626	-99,752991	39,617115	3,931231	-76,20327	57,744194			
4,119419	-79,385185	54,546329	4,209737	-76,68457	57,468517	1,504859	-99,820137	39,232929	3,941144	-76,250366	57,717999			
4,131537	-79,461311	54,467278	4,211594	-76,742989	57,409985	1,563277	-99,902184	38,825432	3,955547	-76,286217	57,690876			
4,122607	-79,555153	54,383865	4,221721	-76,809326	57,353149	1,627491	-99,990356	38,405819	3,964706	-76,335747	57,659382			
4,122624	-79,722107	54,22234	4,228812	-76,862091	57,29953	1,682064	-100,084679	37,979183	3,978166	-76,372864	57,627407			
4,136026	-79,796555	54,145653	4,239992	-76,923676	57,24757	1,737156	-100,179146	37,555264	3,98482	-76,427658	57,592091			
4,122681	-79,879158	54,06802	4,245595	-76,970467	57,198872	1,785543	-100,271797	37,139851	3,998049	-76,470398	57,556484			
4,137629	-79,953209	53,994286	4,257361	-77,025276	57,153152	1,835458	-100,35775	36,741714	4,003241	-76,52845	57,516769			
4,122173	-80,033783	53,919323	4,263598	-77,06636	57,111691				4,015025	-76,571152	57,477249			
4,137236	-80,104614	53,847939	4,272298	-77,112106	57,073128				4,018443	-76,632408	57,434826			
4,118778	-80,183914	53,775677	4,275771	-77,144279	57,039101				4,030763	-76,678055	57,393135			
4,135891	-80,254028	53,707119	4,287251	-77,184532	57,007687				4,033567	-76,736343	57,348907			
4,117687	-80,327385	53,637901	4,286646	-77,216393	56,979828				4,043275	-76,782486	57,305649			
4,135165	-80,394989	53,571774	4,293986	-77,256081	56,953815				4,044452	-76,846703	57,259865			
4,11719	-80,463303	53,505451	4,29695	-77,279411	56,931561				4,055059	-76,893188	57,215786			
4,134999	-80,528603	53,441639	4,301323	-77,309029	56,911449				4,055776	-76,950706	57,170135			
4,111656	-80,599289	53,377266	4,30134	-77,325111	56,895355				4,065997	-76,994736	57,126743			
4,131451	-80,665077	53,315617	4,309618	-77,349556	56,882267				4,06571	-77,053246	57,08255			
4,109444	-80,731232	53,25338	4,30764	-77,363419	56,872456				4,07682	-77,096611	57,041107			
4,129463	-80,79641	53,192272	4,315157	-77,383514	56,864407				4,078222	-77,151131	56,998695			
4,106799	-80,863121	53,12952	4,311032	-77,390381	56,859394				4,087645	-77,190643	56,959606			
4,13773	-80,941872	53,064285	4,318712	-77,405235	56,855938				4,083778	-77,240112	56,919849			
4,11534	-81,010109	52,997543	4,315949	-77,409843	56,855728				4,093692	-77,279793	56,88345			
4,147583	-81,09166	52,928951	4,318509	-77,427536	56,855732				4,093977	-77,329338	56,846478			
4,12206	-81,16494	52,85759	4,314235	-77,426964	56,858265				4,103321	-77,364761	56,812828			
4,123959	-81,283264	52,77565	4,318866	-77,440193	56,861153				4,100193	-77,410225	56,778419			
4,101863	-81,369179	52,689732	4,31592	-77,437218	56,867062				4,109112	-77,442024	56,748188			
4,099491	-81,522377	52,586559	4,318789	-77,445366	56,873657				4,107337	-77,482498	56,718357			
4,079016	-81,62001	52,481419	4,287076	-77,476105	56,875652				4,094459	-77,537056	56,688091			
4,076096	-81,789818	52,358467	4,238685	-77,54763	56,863205				4,047845	-77,63356	56,644897			
4,056192	-81,899902	52,233631	4,200079	-77,598061	56,842148				4,025962	-77,70916	56,596882			
4,054959	-82,075523	52,092262	4,109089	-77,729698	56,799946				3,967338	-77,831261	56,533394			
4,034101	-82,198517	51,949047	4,062223	-77,807571	56,746025				3,946126	-77,919861	56,464283			
4,03171	-82,392479	51,787697	4,023736	-77,948311	56,677143				3,879217	-78,055832	56,381927			
4,009483	-82,528664	51,625904	4,001474	-78,03067	56,599323				3,861074	-78,150375	56,295837			
4,007999	-82,735039	51,446678	3,928926	-78,173592	56,50819				3,813603	-78,284729	56,200333			
3,986398	-82,880684	51,268234	3,907964	-78,273308	56,411255				3,801659	-78,389244	56,102806			
3,985889	-83,089706	51,074181	3,874693	-78,401924	56,305359				3,757267	-78,532211	55,995327			
3,965218	-83,242096	50,882156	3,816361	-78,556496	56,188896				3,748913	-78,64119	55,887329			
3,965609	-83,451401	50,676426	3,699836	-78,784714	56,046448				3,72319	-78,776566	55,772453			
3,944479	-83,60952	50,474846	3,633235	-78,971901	55,891018				3,678815	-78,932396	55,650078			
3,936244	-83,866653	50,248734	3,539424	-79,215286	55,712132				3,558415	-79,166794	55,503502			
3,969517	-84,069641	50,017887	3,493562	-79,407303	55,524708				3,501225	-79,338814	55,346863			
3,955241	-84,305191	49,773594	3,455145	-79,622437	55,325287				3,46699	-79,544243	55,180904			
3,99344	-84,534309	49,51812	3,456003	-79,831451	55,119183				3,455121	-79,708038	55,010208			
3,985192	-84,778351	49,250988	3,476528	-80,032333	54,906654				3,376912	-79,952972	54,821087			
4,022021	-85,009392	48,976055	3,495488	-80,222595	54,694328				3,35926	-80,122742	54,630936			
4,017676	-85,261292	48,690578	3,523861	-80,416908	54,479675				3,293494	-80,363045	54,425831			
4,058654	-85,498718	48,399944	3,537519	-80,608658	54,266609				3,291314	-80,532547	54,224117			
4,056119	-85,749947	48,101234	3,55992	-80,801682	54,053669				3,283289	-80,752411	54,013779			
4,096028	-85,984375	47,804531	3,570377	-80,983879	53,84462				3,317019	-80,92939	53,807255			
4,092003	-86,222023	47,509884	3,587536	-81,174065	53,63615				3,341584	-81,120621	53,600868			
4,106775	-86,485725	47,204384	3,597507	-81,349495	53,433968				3,375602	-81,287766	53,40202			
4,073472	-86,798615	46,880104	3,619112	-81,547806	53,229832				3,40186	-81,458977	53,20705			
3,958957	-87,198997	46,503723	3,648655	-81,722443	53,031078				3,430552	-81,608536	53,022335			
3,810104	-87,557106	46,110714	3,679738	-81,900322	52,834633				3,460469	-81,766151	52,843567			
3,721071	-87,90937	45,697285	3,712594	-82,055199	52,647655				3,485038	-81,900658	52,677078			
3,719521	-88,288628	45,007767	3,744377	-82,211205	52,467373				3,504427	-82,04789	52,515419			
3,809207	-88,504768	44,690735	3,771163	-82,351974	52,298035				3,524934	-82,164024	52,36718			
3,812629	-88,679192	44,401138	3,794631	-82,482704	52,138504				3,551396	-82,313461	52,220032			
3,832055	-88,824356	44,147877	3,816866	-82,604073	51,990467				3,586443	-82,435326	52,081795			
3,831708	-89,056587	43,873997	3,843258	-82,716797	51,8522				3,589673	-82,597038	51,93684			
3,851311	-89,218834	43,63068	3,849957	-82,83403	51,72266				3,616484	-82,709435	51,802071			
3,894047	-89,461761	43,357304	3,914725	-82,991623	51,586479				3,636426	-82,82869	51,672379			
3,924618	-89,658165	43,099953	3,984239	-83,148827	51,445618				3,666942	-82,926247	51,55405			
3,969491	-89,908798	42,812092	4,058546	-83,304718	51,297928				3,682135	-83,025726	51,442497			
3,992881	-90,118362	42,534771	4,115295	-83,463516	51,145741				3,705428	-83,107773	51,342323			
4,057682	-90,407333	42,208641	4,18007	-83,621109	50,987865				3,713906	-83,188141	51,249863			
4,143229	-90,710922	41,856693	4,227771	-83,774399	50,826874				3,732144	-83,255028	51,169918			
4,193902	-90,983978	41,488441	4,279137	-83,929436	50,661182				3,760905	-83,3293	51,095242			
4,281764	-91,26059	41,110565	4,31601	-84,078468	50,4939				3,827008	-83,433823	51,016331			
4,249934	-91,643471	40,665005	4,340086	-84,250877	50,31768				3,897715	-83,537079	50,931595			
4,366315	-92,178955	40,116589	4,37009	-84,399849	50,143417				3,963497	-83,647301	50,841656			
4,43444	-92,697998	39,515831	4,395661	-84,559532	49,96455				4,017706	-83,75985	50,743572			
4,506611	-93,215828	38,88364	4,472581	-84,744789	49,780582				4,072059	-83,872192	50,6399			
4,633374	-93,764679	38,191235	4,467757	-84,881859	49,607117				4,119936	-83,981102	50,530296			
4,729806	-94,480003	37,359074	4,474463	-85,002975	49,44873				4,166914	-84,099747	50,414822			
4,776808	-95,257591	36,409447	4,464248	-85,094048	49,309978				4,205418	-84,220825	50,291752			
4,90103	-96,266182	35,242378	4,46734	-85,188904	49,186844				4,245023	-84,343124	50,163494			
5,067093	-97,485863	33,857365	4,461795	-85,265541	49,078621				4,282758	-84,465508	50,028923			
5,365323	-98,683739	32,353249	4,463206	-85,340843	48,986229				4,317458	-84,594307	49,889839			
5,73814	-99,843277	30,777802	4,460178	-85,395042	48,909134				4,346371	-84,721596	49,745678			
6,146488	-100,896393	29,210627	4,467762	-85,437271	48,851162				4,416147	-84,881599	49,590683			
6,64271	-101,716721	27,766417	4,505514	-85,465477	48,80925				4,480527	-85,02668	49,43766			
7,183436	-102,362785	26,479477	4,507407	-85,482399	48,785152				4,494966	-85,131218	49,300388			
7,619616	-102,941902	25,338575	4,55079	-85,526367	48,759022				4,509852	-85,213715	49,17857			
8,07034	-103,297058	24,453051	4,554092	-85,530144	48,751476				4,510679	-85,289665	49,071854			
8,346855	-103,439987	23,906929	4,585325	-85,54734	48,745907				4,537608	-85,386398	48,966633			
8,53323	-103,531494	23,579462	4,587164	-85,541237	48,754837				4,536862	-85,447647	48,878746			
8,632848	-103,472176	23,513811	4,615401	-85,538544	48,767929				4,54922	-85,520805	48,797581			
8,639581	-103,330536	23,674692	4,61448	-85,525253	48,791416				4,550544	-85,562958	48,734104			
8,592355	-103,149452	24,008064	4,627882	-85,515656	48,81778				4,557611	-85,622955	48,674927			
8,508113	-102,969559	24,464741	4,626264	-85,494652	48,852287				4,561271	-85,655121	48,632317			
8,390705	-102,786194	25,028793	4,629737	-85,47641	48,887707				4,565234	-85,684402	48,600822			
8,232958	-102,611771	25,679134	4,629467	-85,451271	48,929749				4,5724	-85,699608	48,583572			
8,035897	-102,426506	26,412271	4,634677	-85,427185	48,972706				4,578565	-85,706909	48,577648			
7,799016	-102,242775	27,209284	4,633155	-85,397552	49,020622				4,58625	-85,708817	48,584385			
7,530265	-102,040131	28,066811	4,644109	-85,370224	49,066811				4,577231	-85,699142	48,603325			
7,231708	-101,832527	28,965361	4,645875	-85,339096	49,116383				4,582744	-85,683533	48,633308			
6,899197	-101,613853	29,895042	4,655273	-85,317276	49,161339				4,605629	-85,678162	48,657166			
6,538292	-101,394592	30,838633	4,650755	-85,289536	49,208023				4,609222	-85,656303	48,692032			
6,136188	-101,176163	31,783747	4,662893	-85,271111	49,247581				4,640375	-85,661728	48,720169			
5,698756	-100,967667	32,715473	4,657497	-85,246422	49,288586				4,620708	-85,651917	48,75214			
5,218188	-100,766678	33,624054	4,667223	-85,226456	49,323654				4,549411	-85,732399	48,748871			
4,70154	-100,583725	34,494946	4,65809	-85,21022	49,357967				4,479227	-85,793922	48,730946			
4,140856	-100,41851	35,31855	4,6648	-85,201881	49,384468				4,319121	-85,96566	48,66045			
3,543475	-100,282158	36,081661	4,65809	-85,189445	49,410133				4,120265	-86,097374	48,552311			
2,901722	-100,177254	36,77446	4,643365	-85,1903	49,426628				3,985366	-86,27282	48,387375			
2,225027	-100,112396	37,386417	4,637097	-85,18338	49,441914				4,021975	-86,475357	48,197845			
1,513658	-100,085388	37,910831	4,600458	-85,19413	49,448742				4,063585	-86,648643	48,004826			
0,78758	-100,101143	38,339645	4,597209	-85,191841	49,455997				4,079537	-86,767723	47,826515			
0,064141	-100,152946	38,670013	4,568935	-85,198891	49,458076				4,061494	-86,896355	47,653542			
-0,621229	-100,235947	38,901535	4,515096	-85,257278	49,439758				4,07517	-86,987198	47,503891			
-1,231772	-100,336861	39,040543	4,487329	-85,393082	49,378979				4,218024	-87,176781	47,326717			
-1,72224	-100,439735	39,101299	4,265066	-85,58403	49,270458				4,240603	-87,276871	47,17001			
-2,042068	-100,507568	39,122063	4,11812	-85,733528	49,120865				4,212544	-87,371956	47,024864			
-2,112434	-100,463272	39,196293	3,971399	-85,905182	48,93734				4,218804	-87,441467	46,903564			
-2,080156	-100,444794	39,21349	3,91163	-86,072365	48,725243				4,334417	-87,580643	46,766525			
-1,90918	-100,317085	39,24781	3,934237	-86,274673	48,492092				4,309507	-87,690079	46,632854			
-1,810423	-100,340729	39,163254	3,939456	-86,548172	48,226303				4,241632	-87,796051	46,499264			
-1,442469	-100,181297	38,98946	3,94703	-86,700554	47,993675				4,211789	-87,921669	46,36224			
-1,326411	-100,121552	38,851147	3,950063	-86,864738	47,769939				4,16809	-88,037056	46,222054			
-1,245182	-100,194542	38,377266	3,961061	-86,992455	47,570663				4,153943	-88,164215	46,078953			
-1,223917	-100,279182	38,058384	3,991848	-87,116592	47,389179				4,139812	-88,265526	45,940231			
-1,193126	-100,366951	37,698288	3,999596	-87,224121	47,229607				4,116545	-88,372513	45,802826			
-1,113301	-100,413765	37,332348	4,025626	-87,326988	47,086128				4,116024	-88,512756	45,649792			
-1,022184	-100,433701	36,967999	4,031688	-87,409981	46,964054				4,144896	-88,677544	45,478832			
-0,908122	-100,432297	36,616104	4,03691	-87,51284	46,845798				4,16537	-88,833115	45,295544			
-0,788704	-100,416374	36,281261	4,044805	-87,573952	46,752689				4,217886	-89,052032	45,076118			
-0,672298	-100,410652	35,957726	4,046381	-87,655029	46,66412				4,314459	-89,347992	44,795937			
-0,453488	-100,412422	35,357136	4,05241	-87,692215	46,600788				4,441691	-89,702057	44,454384			
-0,352611	-100,416603	35,084759	4,051671	-87,741226	46,545776				4,56909	-90,317032	43,954712			
-0,25251	-100,42141	34,834351	4,053686	-87,759804	46,513809				4,665616	-90,908783	43,361576			
-0,164307	-100,423698	34,607597	4,07195	-87,773376	46,49757				4,870571	-91,564217	42,663235			
-0,077027	-100,425491	34,405472	4,071758	-87,77182	46,499687				5,096714	-92,361931	41,813572			
-0,000574	-100,424072	34,228867	4,098036	-87,761032	46,517952				5,298482	-93,404366	40,766933			
0,078489	-100,422768	34,077534	4,092289	-87,743752	46,549591				5,625058	-94,800056	39,423428			
0,148724	-100,417442	33,952671	4,127004	-87,720436	46,593376				5,964405	-96,590904	37,736732			
0,221512	-100,408875	33,854511	4,123829	-87,688896	46,649582				6,307995	-98,613365	35,754807			
0,285688	-100,395126	33,782425	4,154699	-87,650978	46,717194				6,817999	-100,511314	33,626484			
0,352277	-100,378609	33,735298	4,14277	-87,609978	46,792145				7,39383	-102,074097	31,515947			
0,410066	-100,357391	33,712067	4,189323	-87,571617	46,869774				7,649179	-103,378403	29,499491			
0,471241	-100,335709	33,710396	4,174291	-87,527618	46,951031				7,596556	-104,167671	27,842274			
0,523842	-100,309837	33,730011	4,197498	-87,479958	47,03455				7,486703	-104,558495	26,600912			
0,579174	-100,280991	33,769634	4,170591	-87,436737	47,11713				7,245559	-104,8563	25,600842			
0,626239	-100,247543	33,827488	4,172277	-87,397606	47,193638				6,920641	-104,992622	24,966436			
0,676067	-100,212311	33,901287	4,151029	-87,355217	47,270809				6,600604	-105,01545	24,669497			
0,71774	-100,173523	33,989178	4,106128	-87,37159	47,317657				6,290886	-104,937927	24,67301			
0,763146	-100,135895	34,087929	4,06191	-87,382599	47,349648				6,059699	-104,851517	24,89233			
0,800716	-100,095734	34,196793	4,064778	-87,431374	47,354614				5,827396	-104,724564	25,330153			
0,841682	-100,054626	34,313961	4,010627	-87,461929	47,342552				5,60785	-104,575218	25,941389			
0,875319	-100,011017	34,437473	4,024287	-87,590157	47,282471				5,362283	-104,406174	26,698605			
0,912405	-99,967987	34,564896	3,998301	-87,724411	47,179367				5,08311	-104,208626	27,581743			
0,942167	-99,923775	34,694485	4,016829	-87,923073	47,024139				4,740567	-103,976105	28,572197			
0,976157	-99,883293	34,823143	3,995052	-88,132355	46,817802				4,356296	-103,721809	29,640566			
1,003049	-99,842712	34,950531	3,954993	-88,519226	46,500473				3,939579	-103,466225	30,751095			
1,033956	-99,803703	35,075256	3,943555	-89,050468	46,045063				3,493561	-103,208954	31,878866			
1,058268	-99,76461	35,195988	3,9296	-89,671913	45,458893				3,029518	-102,949257	33,000523			
1,086543	-99,72847	35,31097	4,026728	-90,41124	44,723274				2,564642	-102,691399	34,094105			
1,10804	-99,693329	35,419285	4,182987	-91,275818	43,822746				2,105563	-102,434639	35,141918			
1,134081	-99,664047	35,518646	4,368917	-92,425331	42,674419				1,677001	-102,182457	36,13039			
1,153459	-99,636459	35,609646	4,639797	-93,935394	41,224777				1,296324	-101,927299	37,053734			
1,177226	-99,612106	35,691826	4,883878	-96,093262	39,321644				1,007752	-101,651726	37,920086			
1,194773	-99,58905	35,764847	5,272707	-98,405617	37,106659				0,890501	-101,295006	38,769001			
1,216563	-99,570129	35,827961	5,742767	-100,625618	34,690964				0,898643	-100,894234	39,566082			
1,231824	-99,55304	35,881252	6,219759	-102,537537	32,224525				0,911517	-100,546349	40,247478			
1,251148	-99,540161	35,92445	6,6274	-103,850807	29,976137				0,896748	-100,285019	40,790257			
1,264484	-99,531334	35,956894	6,785423	-104,597977	28,124077				0,845077	-100,102188	41,184956			
1,282287	-99,526649	35,979782	6,66949	-104,985031	26,749821				0,800524	-99,982941	41,43671			
1,293905	-99,522987	35,994015	6,533835	-105,256485	25,619915				0,762837	-99,900856	41,556957			
1,310361	-99,522629	35,999752	6,278867	-105,419601	24,797106				0,751879	-99,852066	41,559742			
1,320657	-99,523331	35,997684	5,9665	-105,364334	24,423992				0,771199	-99,799812	41,474495			
1,335362	-99,527458	35,988079	5,613119	-105,190582	24,409777				0,831739	-99,743965	41,321308			
1,344265	-99,534531	35,970886	5,308508	-104,975746	24,664007				0,907384	-99,698875	41,107555			
1,357884	-99,544571	35,947731	5,049511	-104,773262	25,121494				1,002541	-99,672287	40,841309			
1,365445	-99,554359	35,919903	4,793434	-104,559288	25,764963				1,090539	-99,672676	40,526276			
1,378097	-99,566086	35,887871	4,522229	-104,357056	26,551405				1,174996	-99,70443	40,166725			
1,384713	-99,577423	35,852554	4,215781	-104,152397	27,458172				1,249436	-99,753586	39,775154			
1,396001	-99,590698	35,814365	3,90029	-103,928055	28,46706				1,319291	-99,819542	39,358513			
1,401613	-99,605377	35,773342	3,561708	-103,678673	29,553976				1,382927	-99,89077	38,929558			
1,412222	-99,621521	35,731098	3,209353	-103,41597	30,688028				1,442592	-99,9702	38,493156			
1,416939	-99,635979	35,688847	2,827924	-103,145279	31,841324				1,493204	-100,050377	38,059311			
1,42702	-99,65097	35,646935	2,42927	-102,875984	32,98584				1,543786	-100,131409	37,634094			
1,431201	-99,664268	35,606087	2,02184	-102,604248	34,103188				1,586792	-100,206802	37,226528			
1,44031	-99,67823	35,566505	1,627089	-102,336517	35,172798				1,62929	-100,278687	36,840015			
1,443865	-99,692398	35,527969	1,261969	-102,064354	36,186527				1,664416	-100,343185	36,480873			
1,45266	-99,706932	35,491795	0,972765	-101,772774	37,147022				1,70111	-100,403458	36,150269			
1,455714	-99,718849	35,458851	0,83801	-101,403786	38,090504				1,731449	-100,454338	35,853859			
1,467191	-99,739655	35,402992	0,829304	-100,989784	38,98278				1,763603	-100,499252	35,591141			
1,475149	-99,748878	35,380272	0,826343	-100,622215	39,758083				1,790084	-100,534409	35,365952			
1,477648	-99,757774	35,360386	0,807832	-100,334969	40,397682				1,820078	-100,56382	35,17609			
1,485559	-99,766617	35,344269	0,769068	-100,107521	40,896973				1,844809	-100,582825	35,024952			
1,495832	-99,778038	35,324429	0,733039	-99,944	41,251476				1,870478	-100,596069	34,90876			
1,498108	-99,781029	35,320351	0,703234	-99,820015	41,471195				1,891384	-100,600075	34,829147			
1,505604	-99,784019	35,319698	0,706497	-99,718964	41,576401				1,914735	-100,597687	34,78265			
1,507699	-99,786766	35,321583	0,731246	-99,630463	41,584415				1,934333	-100,586769	34,769531			
1,515304	-99,789604	35,326664	0,796827	-99,543579	41,516182				1,955038	-100,57093	34,785011			
1,517348	-99,789818	35,335152	0,876542	-99,474045	41,37722				1,970583	-100,547852	34,828796			
1,52517	-99,789841	35,346462	0,965563	-99,435715	41,171539				1,988951	-100,520363	34,896084			
1,527301	-99,787773	35,360409	1,049071	-99,430862	40,904255				2,003745	-100,486504	34,986271			
1,534696	-99,786087	35,376362	1,130156	-99,455345	40,583862				2,020569	-100,449577	35,094006			
1,536192	-99,782547	35,394272	1,197856	-99,504501	40,218708				2,032493	-100,408875	35,217587			
1,543441	-99,781616	35,412552	1,267796	-99,568741	39,820618				2,047277	-100,366074	35,352455			
1,545009	-99,779152	35,432232	1,326633	-99,646599	39,396904				2,058693	-100,319519	35,497841			
1,552439	-99,776749	35,453072	1,38656	-99,731567	38,957954				2,072671	-100,273087	35,647972			
1,561957	-99,769203	35,496864	1,435115	-99,824013	38,510139				2,082195	-100,225327	35,801937			
1,563598	-99,764534	35,519066	1,487282	-99,915581	38,064259				2,094177	-100,179054	35,954807			
1,57101	-99,762917	35,539967	1,526728	-100,007507	37,625713				2,102954	-100,131981	36,106621			
1,572698	-99,760246	35,560642	1,569294	-100,092987	37,203449				2,114008	-100,088043	36,25235			
1,580226	-99,758064	35,580948	1,601552	-100,174187	36,801731				2,121439	-100,044785	36,392433			
1,582318	-99,754494	35,600788	1,639073	-100,249336	36,42561				2,13249	-100,004997	36,522999			
1,58981	-99,752167	35,619591	1,666965	-100,318764	36,078465				2,138751	-99,967636	36,644173			
1,591424	-99,748825	35,637436	1,700152	-100,379486	35,764442				2,147348	-99,934784	36,752899			
1,59879	-99,748795	35,652992	1,724124	-100,432419	35,485012				2,152686	-99,904121	36,850601			
1,600402	-99,747948	35,667465	1,755198	-100,476089	35,242756				2,161398	-99,878334	36,934467			
1,607851	-99,74781	35,680855	1,779123	-100,513069	35,036888				2,166025	-99,855614	37,00613			
1,609811	-99,74646	35,693207	1,808493	-100,541122	34,869328				2,173028	-99,838158	37,063305			
1,618581	-99,745529	35,713776	1,827568	-100,561554	34,738327				2,176449	-99,823326	37,108501			
